IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2021,true,,,,,,,,,,,,,4618,,,,,,4618,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,false,,,,,,,,,,,,,49,,,,,,49,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2021,true,,,,,,,,,,,,,4939,,,,,,4939,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,SUR,Suriname,Year,2021,true,,,,,,,,,,,,,50,,,,,,50,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,PER,Peru,Year,2021,false,,,,,,,,,,,,,5121,,,,,,5121,,Value obtained from Professionally Active,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,true,,,,,,,,,,,,,5144,,,,,,5144,,Value obtained from Licensed to Practice,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2021,true,,,,,,,,,,,,,53498,,,,,,53 498,,"Data Source:  Professional Regulation Commission and Department of Health as of May 18, 2022",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,IRL,Ireland,Year,2021,false,,,,,,,,,,,,,5537,,,,,,5537,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2021,true,,,,,,,,,,,,,56059,,,,,,56 059,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2021,false,,,,,,,,,,,,,56848,,,,,,56 848,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2021,true,,,,,,,,,,,,,5753,,,,,,5753,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2021,true,,,,,,,,,,,,,59533,,,,,,59 533,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2021,false,,,,,,,,,,,,,5959,,,,,,5959,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2021,false,,,,,,,,,,,,,603,,,,,,603,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2021,false,,,,,,,,,,,,,6101,,,,,,6101,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,FRA,France,Year,2021,true,,,,,,,,,,,,,62010,,,,,,62 010,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2021,false,,,,,,,,,,,,,6792,,,,,,6792,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2021,false,,,,,,,,,,,,,682,,,,,,682,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2021,false,,,,,,,,,,,,,691,,,,,,691,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,BRA,Brazil,Year,2021,true,,,,,,,,,,,,,71941,,,,,,71 941,,Fonte: Cadastro Nacional de Estabelecimentos de SaÃºde (CNES) - MinistÃ©rio da SaÃºde  CBOs utilizados: 2234 â€“ FarmacÃªuticos,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2021,false,,,,,,,,,,,,,75,,,,,,75,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ITA,Italy,Year,2021,true,,,,,,,,,,,,,75910,,,,,,75 910,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2021,false,,,,,,,,,,,,,7500,,,,,,7500,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,2021,true,,,,,,,,,,,,,7516,,,,,,7516,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2021,true,,,,,,,,,,,,,79,,,,,,79,,Reported by NHWA FP,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,2021,true,,,,,,,,,,,,,7905,,,,,,7905,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2021,true,,,,,,,,,,,,,8,,,,,,8,,MOH Staff List; National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2021,false,,,,,,,,,,,,,85020,,,,,,85 020,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2021,true,,,,,,,,,,,,,947,,,,,,947,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2021,true,,,,,,,,,,,,,95,,,,,,95,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,COL,Colombia,Year,2021,true,,,,,,,,,,,,,9543,,,,,,9543,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BDI,Burundi,Year,2021,true,,,,,,,,,,,,,99,,,,,,99,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2020,true,,,,,,,,,,,,,1200814,,,,,,1 200 814,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2020,false,,,,,,,,,,,,,1019,,,,,,1019,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2020,false,,,,,,,,,,,,,1029,,,,,,1029,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2020,false,,,,,,,,,,,,,1082,,,,,,1082,,Data reported by Zambia to SADC and WHO in June 2022,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,false,,,,,,,,,,,,,1085,,,,,,1085,,Source: Health and care workforce in Europe: time to act.,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2020,true,,,,,,,,,,,,,1088,,,,,,1088,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,false,,,,,,,,,,,,,11153,,,,,,11 153,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2020,false,,,,,,,,,,,,,11415,,,,,,11 415,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2020,false,,,,,,,,,,,,,11612,,,,,,11 612,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2020,true,,,,,,,,,,,,,1107,,,,,,1107,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2020,false,,,,,,,,,,,,,1218,,,,,,1218,,National Public Health Agency's official yearly report (reported by FP),EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2020,false,,,,,,,,,,,,,127,,,,,,127,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2020,false,,,,,,,,,,,,,13,,,,,,13,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2020,false,,,,,,,,,,,,,1388,,,,,,1388,,National Reporting Instrument (NRI)- 2021 Code reportingâ€™,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,false,,,,,,,,,,,,,139,,,,,,139,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,true,,,,,,,,,,,,,139,,,,,,139,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,false,,,,,,,,,,,,,14842,,,,,,14 842,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2020,false,,,,,,,,,,,,,143,,,,,,143,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2020,false,,,,,,,,,,,,,145,,,,,,145,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2020,false,,,,,,,,,,,,,151,,,,,,151,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2020,false,,,,,,,,,,,,,1528,,,,,,1528,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,false,,,,,,,,,,,,,1557,,,,,,1557,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,false,,,,,,,,,,,,,16512,,,,,,16 512,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2020,false,,,,,,,,,,,,,1600,,,,,,1600,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2020,false,,,,,,,,,,,,,1643,,,,,,1643,,Value obtained from Professionally Active,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2020,false,,,,,,,,,,,,,1644,,,,,,1644,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2020,true,,,,,,,,,,,,,1664,,,,,,1664,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,UGA,Uganda,Year,2020,false,,,,,,,,,,,,,1717,,,,,,1717,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,true,,,,,,,,,,,,,1719,,,,,,1719,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2020,false,,,,,,,,,,,,,19380,,,,,,19 380,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,false,,,,,,,,,,,,,193,,,,,,193,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,true,,,,,,,,,,,,,2,,,,,,2,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,true,,,,,,,,,,,,,206,,,,,,206,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2020,false,,,,,,,,,,,,,208,,,,,,208,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2020,true,,,,,,,,,,,,,2111,,,,,,2111,,Reported by NHWA FP,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2020,false,,,,,,,,,,,,,212,,,,,,212,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,false,,,,,,,,,,,,,2177,,,,,,2177,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,ARG,Argentina,Year,2020,false,,,,,,,,,,,,,22390,,,,,,22 390,,Datos parciales - no informaron todos los niveles subnacionales.  InformaciÃ³n obtenida a partir de la Red Federal de Registros de Profesionales de la Salud (REFEPS) que incluye a todos los profesionales con habilitaciÃ³n para ejercer la profesiÃ³n en la Argentina activos (sin fallecidos y menores de 65 aÃ±os).,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2020,false,,,,,,,,,,,,,23446,,,,,,23 446,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2020,false,,,,,,,,,,,,,232,,,,,,232,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,false,,,,,,,,,,,,,25625,,,,,,25 625,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2020,true,,,,,,,,,,,,,250585,,,,,,250 585,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,true,,,,,,,,,,,,,2500,,,,,,2500,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2020,false,,,,,,,,,,,,,27529,,,,,,27 529,,Includes total pharmacists. Source: Ministry of Health Statistical Yearbook 2020 Chapter 2 Human Resources. Table 2-4.,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,true,,,,,,,,,,,,,276,,,,,,276,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,POL,Poland,Year,2020,false,,,,,,,,,,,,,28387,,,,,,28 387,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2020,false,,,,,,,,,,,,,2817,,,,,,2817,,"Source: Carte sanitaire 2020-2021, http://www.santetunisie.rns.tn/images/statdep/CS2021.pdf",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2020,false,,,,,,,,,,,,,2868,,,,,,2868,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,false,,,,,,,,,,,,,2911,,,,,,2911,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,HRV,Croatia,Year,2020,false,,,,,,,,,,,,,3181,,,,,,3181,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2020,true,,,,,,,,,,,,,3240,,,,,,3240,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2020,false,,,,,,,,,,,,,337,,,,,,337,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,COM,Comoros,Year,2020,true,,,,,,,,,,,,,35,,,,,,35,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,false,,,,,,,,,,,,,35364,,,,,,35 364,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,true,,,,,,,,,,,,,352,,,,,,352,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,USA,United States of America,Year,2020,false,,,,,,,,,,,,,357271,,,,,,357 271,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,false,,,,,,,,,,,,,3652,,,,,,3652,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2020,false,,,,,,,,,,,,,3766,,,,,,3766,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CAN,Canada,Year,2020,false,,,,,,,,,,,,,39510,,,,,,39 510,,"Professionally Active Pharmacists include pharmacist workforce, i.e. those pharmacists who were employed in the profession at the time of annual registration; plus pharmacists practising in community and in hospital from the National Association of Pharma",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2020,false,,,,,,,,,,,,,39765,,,,,,39 765,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,2020,true,,,,,,,,,,,,,4185,,,,,,4185,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2020,false,,,,,,,,,,,,,423,,,,,,423,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2020,false,,,,,,,,,,,,,4570,,,,,,4570,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,GUY,Guyana,Year,2020,true,,,,,,,,,,,,,47,,,,,,47,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2020,false,,,,,,,,,,,,,4748,,,,,,4748,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,true,,,,,,,,,,,,,48,,,,,,48,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2020,false,,,,,,,,,,,,,4818,,,,,,4818,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2020,true,,,,,,,,,,,,,5,,,,,,5,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,true,,,,,,,,,,,,,5,,,,,,5,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,false,,,,,,,,,,,,,51,,,,,,51,,,EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2020,false,,,,,,,,,,,,,51320,,,,,,51 320,,"Data Source:  Professional Regulation Commission and Department of Health as of May 18, 2022",EN,2024-05-19T21:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2020,false,,,,,,,,,,,,,5394,,,,,,5394,,,EN,2024-05-19T21:00:00.000Z
